X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,Y
-256.9818,175.33954,-44.81545,25.638649,-4.25749,-0.22635283,-11.3197775,-9.186365,-4.102288,-8.307013,-22.55407,-7.60941,-7.656197,-11.744767,-8.174172,-7.50162,-12.296844,-6.7680964,-3.500232,-8.648592,-8.5241785,-4.6177397,-5.8306775,-7.829394,-1.0826546,-2.9191515,-2.0534558,0.26833245,-3.4244554,-6.23868,0.7634192,-0.14014752,-5.6493297,-6.8000193,-3.5600307,-4.6026163,-0.4784976,3.1878562,-0.5011185,-0.9886489,jazz
-297.30292,193.07446,10.171171,-1.5964475,3.3883607,9.993823,-7.25645,4.6935673,-5.391065,-2.8595288,-10.230401,0.37925708,-4.969516,3.238547,-4.474768,-1.8852345,-2.2755754,3.8763874,0.34211782,-2.2191534,-4.295307,-0.56331,1.7283278,1.9964015,1.2615036,-1.7038125,-2.969638,-6.6094265,-3.2917573,0.4519621,-0.16557814,-4.316751,-5.2564154,-5.7493615,-2.3456547,-1.1140596,1.6171691,1.6977541,-1.22318,-6.2671423,jazz
-270.31265,137.58981,5.64002,42.49051,-7.9594693,9.938034,-6.8108325,8.250218,-6.1824946,5.4758544,-5.4403195,-5.177866,-6.9937267,-3.2327619,-2.0183146,4.39564,1.9801576,4.981708,6.5850415,-2.414641,-2.2047226,1.4268038,3.3341691,1.7407401,3.393045,-2.5172546,-4.5248575,-5.3585043,-1.6177695,-0.4018143,1.7935488,-5.263752,-6.2229605,1.361651,2.5964859,-3.0836163,-5.9478345,-1.6350259,0.8361503,-7.25384,jazz
-246.27443,120.21053,-0.9766388,30.696602,0.17293616,23.16143,0.43138686,9.16699,-0.5621416,5.726498,-3.753218,4.230339,-0.28523403,7.447655,0.70549446,7.0812554,0.8828835,0.9742506,1.7270818,-1.3540722,-4.6217494,-3.8093097,-2.0242875,-2.863273,-1.6818379,-4.2047095,0.6831445,-1.6431764,-3.2354846,-8.984587,-9.325347,1.7317104,3.8541338,-0.88990223,-4.4365883,-5.064349,-6.3031898,-7.6600776,0.26686403,1.6266824,jazz
-234.40953,142.74026,-14.29672,51.963947,-8.197965,12.785138,-4.2762494,12.085669,-13.715139,-1.5637431,-3.9804888,4.9272647,-3.9477925,2.1964934,-6.67365,-9.764631,-4.477752,-5.5458336,-1.1712632,-1.0995277,3.157961,2.0702329,1.7620466,1.6857225,0.31905743,-3.506477,-4.183377,-7.282756,-2.9341326,-2.2135806,-4.65887,-8.368531,-7.8175507,-3.7586615,-0.91752756,-1.567989,-4.3965635,-3.9387786,1.2647665,-0.7725841,jazz
-291.9705,137.69986,2.6473362,35.658165,-12.313128,15.60498,-6.7887726,-2.845075,-3.7737763,-3.4614394,-1.7078487,10.411185,8.302555,5.2136855,0.32289362,0.3902466,-1.4703425,-0.7686429,-6.3239975,-5.503818,2.5349436,3.228542,-1.7352338,-3.211618,3.6042285,-0.59062505,-2.9806013,-3.4343,-1.9354128,-2.745506,-0.09159503,1.1030056,-3.2824495,-3.8584547,-1.8989133,-3.8269856,-2.710001,-1.668784,-2.1986747,-7.937514,jazz
-189.98236,134.4189,-25.65002,45.729492,8.180399,21.443512,-4.585944,14.390953,-12.663227,10.2808895,-7.9422946,-1.1352845,-5.053429,2.4141686,-5.01387,-2.1558046,-4.2381005,1.8452003,-0.44462553,-4.774384,-1.2400435,-3.9060218,-1.9240532,-4.696034,-3.783375,-1.6370666,-0.23766561,-4.953601,-5.4785566,-1.9476304,-3.1863728,-5.5218453,1.3848888,-2.817276,-5.661349,-4.506848,-0.9907476,-2.121303,-1.5784982,-3.1802516,jazz
-296.7094,172.36176,16.870981,18.944475,1.3714188,14.397394,1.0102301,9.526041,-7.4072003,3.5161068,-7.660177,-0.1054814,-7.948271,-3.1879528,-8.082698,-4.0588837,-0.84638894,-3.8672452,-2.8241124,-6.922983,-0.36472806,0.41847506,-0.39329234,0.19506423,2.108452,1.3694131,2.5950146,-1.6898572,-2.8308778,-2.6918874,-0.6053087,1.8544841,-2.7770064,-2.7227752,-2.578729,-3.8643832,-1.8794214,-2.3014855,-4.0048475,-4.9507723,jazz
-318.75613,162.64056,-16.489927,39.124428,31.42814,15.258033,-0.69049275,5.8004074,-8.641589,-4.0020485,1.3683021,0.07209229,-3.1007144,-1.5460938,-1.5932206,-4.8776345,-4.2504344,-1.2879182,-0.7554634,-4.4301324,-3.1564233,-3.8631675,-1.4065517,-3.2852829,-2.2055864,-2.5211809,-2.5908923,-4.2875733,-4.1220126,-1.2835927,-5.542631,-3.716467,-2.145158,-3.3100808,0.8937113,1.558525,-1.1984376,-1.3130593,-5.65934,-8.379293,jazz
-192.50862,113.1928,-6.3497915,39.581062,-9.180212,17.197966,-19.102737,12.200302,-15.4702015,9.694097,-10.955244,12.916771,-7.2863307,8.491094,-4.163884,0.9719224,-7.1346455,1.189393,-1.1828434,-1.2998313,2.7102451,2.531659,-3.8491147,0.0050336304,3.835874,-4.030966,1.0549785,-2.0154912,-1.0804058,-1.0304706,1.8935205,-4.0266943,-6.9256287,-1.1129918,-0.024028167,-0.99951106,-0.79915154,-6.0756316,0.38560775,-1.8870915,jazz
-253.17776,122.693375,-5.665437,40.575787,-5.8344774,18.414371,-16.655176,14.596437,-15.156902,8.209847,-13.885359,8.284788,-7.303147,5.4287305,-6.3066483,2.7849543,-4.236989,0.5380898,-1.4865998,-2.5326364,-0.33167958,-2.8982358,-6.0103745,-3.0115948,2.8588169,-4.135175,1.0600784,0.4719615,-0.12310718,-1.909901,1.1588315,-2.9087074,-3.4492905,-0.096516594,0.09544132,-1.4556977,0.050536826,-5.7058425,-1.5363765,-2.0951016,jazz
-217.6363,112.63075,12.674138,39.518566,-9.819439,17.37019,-12.366685,20.703709,-18.293848,16.35072,-10.01516,9.042705,-6.878432,7.313042,-4.784163,8.559465,-2.7796252,1.2767965,-0.35621938,0.34986612,-3.13629,2.5550964,-1.521699,-4.8566628,5.6627803,-2.9801934,-2.3915021,3.9437861,-3.852092,-4.040468,3.305843,-2.027091,-2.2131295,-2.291976,0.78894025,-2.8761163,0.809665,-3.1550941,-0.890007,-2.5710793,jazz
-358.2756,137.95386,-10.996048,20.851852,1.9459163,-3.4097786,-11.533094,-3.2747328,-11.018584,-8.387629,-7.478257,-0.9960915,-6.7370696,2.3955078,-2.6338353,-0.28783217,-1.4399861,-1.6889195,0.90655446,4.4276047,7.130811,1.553882,-1.4701011,1.9159377,2.5617888,-3.513489,1.0005573,2.2200496,2.8112636,-1.7511438,-5.7101235,-1.4658005,-1.9110125,-4.2828226,-3.2600973,-3.2271852,-3.1372123,-3.154216,-0.37710455,2.8203034,jazz
-200.0005,117.24072,-12.38803,39.11275,-6.3558517,16.529463,-17.309965,13.6309805,-17.660389,14.04195,-10.207224,12.181233,-6.7178407,7.7457767,-8.082754,2.6350367,-6.6503015,4.8658733,0.69304895,0.4651804,0.7141322,1.0282359,-3.8972354,1.883876,3.0236742,-5.2222686,1.4736948,-1.4856391,-1.7847046,-5.0701923,0.6338054,-0.5838539,-2.9011443,1.5067844,-0.41787037,-2.34506,-0.3704615,-4.901715,0.28767532,-3.095465,jazz
-259.90985,123.19317,-6.395086,37.57145,-2.9789445,13.065518,-14.084049,5.309153,-11.972437,3.51741,-9.638736,5.33709,-7.83725,3.2650766,-0.55111605,2.8901606,-0.025584351,2.1009784,1.1095958,2.9331734,4.038745,-2.1171968,-2.5358024,-1.9955544,3.6881325,0.12647837,2.7724805,-2.280717,4.017925,1.7043073,-3.2889009,-3.352757,-1.3118393,-0.79124475,-3.1624687,-3.954722,-0.3229643,-6.7369776,-3.908296,3.1811764,jazz
-233.11557,105.91353,-2.6636262,37.423096,-8.166696,15.727242,-15.060575,8.373821,-16.369574,8.638242,-9.372576,7.094328,-5.9968605,1.9887952,-5.7236624,-0.93714106,-6.908052,-3.766251,-1.624408,-2.4380083,1.3000838,0.36488545,0.18627521,-3.128143,1.958328,-2.6950107,2.2152262,2.0837336,1.7806388,-1.0226041,1.628793,-3.2294722,-1.5486926,1.7207847,3.1005836,0.7930037,1.3490278,-2.9215393,-1.6714691,-2.8958778,jazz
-192.11354,105.56805,-26.025105,40.16894,-6.6581745,26.505718,-10.3861,18.47399,-13.997672,14.939583,-12.698397,9.578539,-5.196666,7.8364625,-3.8585923,12.365725,-1.1080322,-0.7814634,-2.983506,0.35514876,1.3578641,2.79663,-9.314795,-4.4763284,-0.4750764,-1.330312,3.9522111,-3.554846,6.860224,3.8248417,-2.943368,-0.8505311,-0.43899572,-3.2865648,0.38157958,-0.22379798,0.48231387,-3.0499897,-0.33449653,-2.2111623,jazz
-267.31512,129.0458,-14.71859,41.268223,-1.0152897,22.954586,-8.12934,11.185736,-9.07311,11.3224125,-5.502239,13.576353,-1.1756659,1.8752247,-2.7165394,3.28032,-1.5964912,0.26061425,-0.611917,4.514318,4.939268,2.8352256,-2.4130564,-6.955513,0.33281365,-4.9543056,-2.5279505,-5.4144444,-2.8670201,-2.6102216,-2.0836647,-2.5820754,-0.93510336,-5.880755,-2.3213162,-5.274019,-1.2557384,-1.1181004,-1.8950105,-1.1188084,jazz
-376.71182,119.157196,-2.9485693,48.497326,13.156253,21.246126,0.022175588,8.012308,-0.4058178,2.3731847,-0.034592677,0.8998019,1.666053,-0.13820332,1.3468819,-0.17857008,1.9938893,2.7277167,1.7695866,0.46250883,-0.9610332,-1.5976821,-3.6804643,-3.8426454,-3.5803447,-2.6367311,-2.454795,-2.5703826,-2.788453,-4.663441,-0.67333317,0.931337,1.0314071,-1.5830774,-0.95313454,-1.9732759,-1.2281864,-0.016977733,-2.0182714,-4.803424,jazz
-174.72078,75.8943,-12.799819,52.615498,-29.40738,22.755056,-22.368855,18.625555,-24.709671,21.171358,-13.808962,13.011256,-7.8632345,8.019593,-5.9725614,9.52948,-6.0014534,2.3498635,-3.3544953,2.5056329,-3.1964178,-1.0144417,-9.392395,-0.2992425,-0.4861172,-7.978839,-6.0604296,2.0480082,-3.4401069,-5.2085266,3.2788286,-1.156164,-6.7599998,-4.6690297,-1.881043,-4.6025653,-1.2956672,-1.1582373,-2.1982155,-6.81373,jazz
-298.75613,112.07626,6.488818,28.38917,-6.7709866,16.645588,-11.807551,12.744363,-8.340971,13.893223,-4.237726,2.317613,-4.3295827,1.4045445,0.70848525,13.46546,9.408201,6.9103813,7.880009,-1.7789849,-1.462546,3.5897253,0.6886707,-2.4334583,0.05109733,-12.956468,-2.9005885,-2.4885056,-4.552621,-3.591855,-1.7283956,2.57815,0.15632911,-2.532571,-0.13458134,-3.1088152,-2.2724767,-6.7774153,-3.5817401,-0.8152481,jazz
-188.1169,98.61235,-11.277219,47.221462,-20.341473,18.78427,-15.795817,13.686597,-15.463714,17.43076,1.0079583,18.28063,4.641811,9.832654,-5.495871,2.131497,-6.2481685,-3.419977,-2.9975047,2.2162685,3.3623552,-0.88564193,-4.2053447,2.540997,5.4630094,-9.209113,-4.120287,0.9629923,-6.3886127,-9.604345,2.514397,0.6157922,-5.3879194,-8.213864,-1.7140939,-3.4310107,-0.5111197,-0.6776564,-1.7452116,-5.6938367,jazz
-202.62045,105.849625,-20.564377,43.89213,-14.27648,25.298758,-15.593872,15.321756,-13.293833,12.276259,-8.7665825,10.162181,-1.8646487,6.188432,0.22644548,8.043183,-3.1625738,-0.46440533,-3.5874972,0.7153459,1.0875213,-0.766988,-3.7984796,-3.6897507,2.2081501,-6.68455,-3.005961,0.624657,0.4987844,-3.6688704,-3.4717786,-4.56789,-1.0459819,-1.44801,-0.60571665,-3.2723038,-1.9871863,-3.637502,-4.0823665,-3.3353994,jazz
-237.67996,108.312355,2.04028,41.773415,-10.450012,16.938732,-8.598847,12.791259,-9.114674,15.943176,-6.5168304,7.1786137,-8.255826,-0.20214966,-8.687973,-2.243157,-4.7271276,-3.512939,1.4619243,2.4132962,1.8355002,-5.851665,-8.257324,-3.208359,2.5311627,-6.225035,-2.5479026,-0.73484224,-1.4549005,-3.9546106,-1.9655594,-6.869866,-6.2708635,0.65337354,1.4585363,-0.9285763,0.61304104,1.0930831,2.3170044,-6.7283072,jazz
-414.08255,104.82761,-7.8329196,37.852913,0.19328876,23.407959,-7.2962813,5.744218,-1.0660862,8.488759,-5.5004673,0.8773022,-1.4534107,7.7231307,1.2383405,6.0243335,5.2394285,2.4316692,7.6198874,9.826576,14.035223,8.379757,3.4012597,-3.0578039,-2.2243881,-3.99059,0.10503414,-3.4334023,-8.695077,-11.208939,-1.0972278,2.317904,-4.0293202,-8.462523,-5.9500346,-3.7958705,-2.8333921,-0.24319753,2.45741,2.7230709,jazz
-262.10797,108.99054,-6.340923,55.173935,-10.668641,18.520815,-4.25078,18.553394,-19.70442,17.577572,-10.986871,11.923827,-3.4338589,7.191704,-8.850467,4.982307,-4.0364027,-0.11106274,-0.81821,-0.6121903,-1.289987,-2.1158226,-1.3532802,2.5791726,4.604261,-5.8023434,-6.6317515,-4.681467,-0.58759826,-4.2650433,-4.461159,-4.5216722,-2.9543514,-2.7355552,1.1607373,-2.4978876,-0.53934705,-3.5638096,0.26114112,-5.8061776,jazz
-233.78688,108.448845,-10.692217,38.697773,-10.757062,14.163576,-16.255836,10.371212,-20.810993,10.070446,-12.022905,7.7604136,-12.027533,3.3738859,-6.360835,3.977286,-1.2831222,-3.824299,-6.2250133,-4.9512777,-3.4450698,-3.8168511,-4.4012966,-2.4108622,3.0837083,-9.924447,-2.8094416,-3.1595469,1.1645513,-3.8499923,-3.2176678,-1.3939896,-3.658742,-2.2026954,-1.2856076,-2.9724672,-3.8595388,-6.318059,-1.1082199,-4.037731,jazz
-232.95944,93.831406,-16.192348,49.591522,-13.951524,13.50087,-11.832385,13.296763,-25.825914,17.382801,-13.31809,9.286801,-5.4947696,1.928136,-14.406503,2.5930336,-11.4844055,-1.2346402,-5.2070765,-3.8731632,-3.044847,-3.6668003,-1.8386015,2.6890013,3.2952998,-3.6770515,-2.6203275,1.4879284,-0.30178043,-3.9101357,-2.537388,-2.4077923,-2.497803,-1.6143348,1.7315427,0.043662347,2.262723,-0.48153213,0.35936204,-3.4433744,jazz
-319.02478,115.67262,-23.037462,52.595093,-12.8111315,14.634927,-8.212764,0.30544892,-23.86931,10.836663,-9.588441,7.4765005,-4.249779,2.9903617,-4.4033146,-1.0478275,-5.3929143,-5.510073,-6.9689856,-1.7196771,0.29832777,0.2987615,1.6976317,0.9928667,4.3373218,-3.2375305,-1.7620337,-3.389638,-4.61374,-8.313072,0.72047406,1.9879022,-1.9929664,-3.3410168,-0.34515238,-3.3872194,-1.7188777,-0.96760136,-0.0051754317,-6.77393,jazz
-237.51991,115.94363,-15.43163,47.1034,-13.503622,18.200197,-13.963652,15.332401,-17.526098,13.422289,-6.2284956,8.632212,-7.2494073,4.78334,-4.4008846,4.501258,-4.273335,2.3218331,-9.921097,-4.3268046,-1.2877449,-3.463184,-2.0876484,-3.785149,-1.2258705,-7.3047395,-5.2863336,-2.8644657,-3.4869113,-2.5215573,1.3592687,-3.28358,-2.9096985,-2.2423918,0.7660421,-3.2838914,1.0171547,-1.6145569,-2.1673222,-8.051937,jazz
-305.4654,121.930756,2.6112542,36.931583,-8.555872,17.913818,-9.265583,10.559934,-9.93475,2.3150373,-12.6821375,0.3106361,-8.614856,2.594071,-6.972399,-2.9206762,-4.6487904,-3.2457757,-4.4447026,-3.9541612,-1.9745059,-4.84692,-3.8614848,-6.0432305,0.4083475,-3.7973773,-4.4895797,-4.254775,-1.1607696,-3.9915226,-3.3670833,-4.369887,-2.3686817,-2.3948147,-0.69896424,-0.6000151,0.23457763,-1.0368199,-1.9917079,-3.0177605,jazz
-261.82486,139.53577,-17.112345,49.890068,-5.8632746,19.849518,1.8529811,5.711824,-7.836344,-0.42400113,-1.2595353,-2.1943364,4.4571304,-0.3210598,0.10199583,-0.27949727,1.9864297,-2.6370404,-1.1560915,-5.3733764,0.39470232,2.9765375,2.9730716,-0.2515675,2.318126,1.3693597,-1.9435829,0.451709,-1.1006773,-0.71241605,-1.621336,1.1186595,0.8933093,-1.3911606,-3.0681248,-3.103024,-0.999193,0.34734944,-0.12543005,-2.7275229,jazz
-146.37517,118.19466,-34.67339,58.782375,-14.961514,34.299007,-6.591179,13.892897,-14.637518,9.19335,-11.336159,1.0952268,-5.499569,-0.1555055,-2.1968439,-2.7201526,1.1273842,-5.5927615,-2.7644794,-7.1448135,-0.7401733,-5.033236,0.30342963,-7.443886,-4.530216,-9.199302,-2.8566322,-4.2486024,-4.6382036,-4.2330527,-2.4703054,0.43109748,3.0228467,2.2701733,-1.748548,-0.86392844,-3.3608248,-3.0277717,-1.1106333,4.663033,jazz
-261.9065,182.52736,-16.897045,49.855297,-1.2192538,6.34592,5.9968686,-8.87631,-10.314593,-3.2035499,-5.370093,-3.5455356,-2.8951979,-7.470301,-0.54188406,1.1262025,-1.9721311,-5.219658,-1.8623402,-3.5038111,-1.9501538,-0.19398016,0.24684039,3.0918274,5.0811734,1.4995487,2.4087336,6.9401526,3.6481595,0.49201888,-0.7182431,-1.5119663,-0.9989793,1.2883643,0.586224,-1.1966673,-2.887791,-1.9439799,0.98317194,0.75633395,jazz
-196.93747,152.82791,-36.87057,41.80115,-8.697372,4.414522,-11.569147,1.4216535,-14.73571,0.47330493,-10.165451,-6.9279656,-6.249939,-3.714289,-4.5639653,-6.406651,-2.893205,-4.862206,-5.8822265,-9.122444,-1.9300119,-3.721222,1.7695601,1.017271,0.41396138,-2.4361515,-0.71658814,-4.8983545,-3.8927147,1.7962302,3.1420984,-2.1261404,-6.552745,-1.9748428,-0.018257372,-2.1761768,-0.7955612,2.6421678,-3.6437268,-6.273352,jazz
-198.47012,140.68791,-18.40507,30.508652,-6.6951494,15.7164755,-0.7360027,7.2920203,-6.588792,6.0721865,-5.131031,3.4454892,-2.8457658,7.180843,-0.3087261,-2.0184624,3.12484,0.8644916,1.5182261,-0.21826243,7.917255,4.2803693,2.6558979,-3.2534401,-1.0863922,-0.6869914,0.35846224,-5.3731775,-6.8498163,-5.950323,-4.7703114,-4.3035765,-4.6042414,-5.439217,-2.3723116,0.38351992,-0.5814335,-1.9327735,-4.2692165,-1.7483802,jazz
-179.60382,124.33756,-29.747341,45.366802,-10.197358,17.78607,-8.814063,12.764596,-10.758047,8.616039,-12.397631,3.39003,-12.025345,6.519901,-9.862467,-2.8076355,-5.118481,-1.1995834,-1.881097,-5.6317697,-3.0932486,-8.233122,-6.732272,-9.257652,-3.8751364,-4.7476125,1.9826382,-3.435505,1.7440062,-2.674019,-2.1987414,-4.802009,-0.09011326,-2.0328305,-1.8446767,-1.434089,1.5638793,-1.2079059,-2.6288507,2.2640665,jazz
-237.32549,146.8242,-24.415499,64.26624,-10.8137045,3.2741911,-1.3289616,2.707299,5.1439767,0.4013013,9.623003,2.5155437,3.119005,7.749035,-1.5282729,1.7393163,0.7831879,-2.4423103,4.0167513,-1.9916267,2.8518763,2.098018,-1.7654734,1.1273092,-1.8386301,-4.892183,-0.57356685,0.119630486,-3.3766873,-4.620507,-1.7999567,0.022400705,-1.8025767,-1.7492402,-1.9669255,-2.5011978,-2.0662904,-1.2664704,-0.6046941,-0.6273866,jazz
-179.8,147.75923,-20.459309,58.603146,-23.800596,2.462271,-3.1939628,-9.311167,-5.76392,-0.4222122,-8.364214,3.093961,-6.8591566,-4.385506,-1.1783726,-4.2639937,-0.5543863,-3.5837715,1.4945904,-0.6127522,-1.3606315,-3.131585,-1.268394,-3.2997808,2.805528,1.4629182,2.131085,2.4049954,0.81446654,-2.180992,-3.3096435,0.103512034,0.85259205,1.2016624,-0.5015985,-1.9036719,-3.2049875,-0.8861766,-0.76894814,-1.7012874,jazz
-216.33937,135.02338,-35.487026,61.59968,-14.557851,11.047008,1.2091343,10.954964,-8.300718,-1.4434432,0.1189478,8.277707,-4.579705,0.578077,-6.100091,0.20015995,-0.6007462,-5.046078,-1.2558513,-7.220031,-5.00844,-4.0955462,1.6985416,-1.6131746,-2.5419147,-5.4082413,-0.8376497,-3.3783503,1.5897111,1.5861318,-3.5257456,-5.163488,-0.7956846,-0.16575071,-1.4757755,-3.7000542,-2.487807,-1.8179674,-2.96215,-2.768482,jazz
-206.79463,141.81705,-13.789803,49.32459,-24.800512,11.800834,-12.790984,-16.55076,-8.390814,-1.2141521,-7.660741,-1.3785263,-9.349154,-7.501379,-2.8711119,-6.1422997,-0.9398249,-1.2982669,-2.2419662,-3.2707608,0.423577,-3.4682825,1.1619434,0.42446014,-0.98520285,-3.8278244,0.9057417,-0.14512701,1.6823453,3.7397933,-1.6905025,-1.5104792,-0.50085306,1.3281993,-0.4039207,0.9981731,-0.42967948,-1.2770504,0.07524016,-0.05165184,jazz
-173.19873,111.66873,-35.907608,45.83885,-11.437208,19.691477,-8.0762005,17.946383,-8.960496,14.693592,-10.340894,4.6789837,-11.800858,3.247409,-7.9790444,0.10194816,-3.576199,-0.4327568,-2.1089978,-4.8926244,-4.4739003,-4.867541,0.123104654,-0.66894615,-0.38574305,-4.648915,-1.746196,-3.9696171,-3.035981,-6.114084,-4.1240892,-2.6137753,2.271163,-1.7297962,-2.9708576,-4.654525,-0.92978776,-1.4058752,-1.9649544,-5.073753,jazz
-246.96924,168.01538,-19.797491,21.995052,-0.7389043,15.092532,-1.2764797,4.740402,-2.0533223,6.5338626,-1.3891007,5.62546,-0.28566727,5.6628947,3.205605,1.8701104,7.0246053,5.050238,2.4544015,-0.911191,1.8087764,4.7154365,5.4313703,1.9279681,0.99379396,-0.53824145,0.851693,-0.9126804,-3.6487494,-1.7640982,-1.0346651,-2.0339234,-2.4690738,-3.4534981,-0.40404263,-1.6165899,-1.934994,-3.3643491,-4.1592975,-3.1699257,jazz
-231.30544,174.38911,-19.749825,47.356167,-1.978482,6.667477,-1.124202,-5.498749,-13.734887,-3.6913333,-6.3084702,-1.4986186,-2.635247,-7.2728,-2.3152075,1.0291828,-1.1133436,-8.564612,-4.0492916,-3.9139068,-1.6067916,-2.4749835,-0.9321815,-0.6724036,0.91271,-1.9157618,0.79663926,6.479866,3.4513142,-1.414489,-2.4154816,0.31409004,2.65404,3.9478185,1.0123706,0.30326566,0.8011012,0.5054009,-2.0121398,-3.1005454,jazz
-204.2313,147.6004,-25.210436,49.35248,-15.658071,2.7013888,-7.84962,-10.641351,-4.8027873,-3.6693342,-3.5079243,1.5647384,1.4762619,-2.730811,-0.2829897,-2.2225704,1.5169793,-1.0501516,-1.7721422,-2.475663,1.004759,-0.5411225,-1.963042,-2.4752197,-2.7524583,-2.3427985,-4.9334035,-5.1525497,-1.2352813,-2.025293,-5.231764,-3.3364563,-1.9382896,0.17377134,-1.6176293,-2.9538398,-3.2582276,-2.713442,-1.2175629,-3.2211437,jazz
-201.77866,109.287796,-15.506362,44.262638,-11.043765,18.838415,-11.305834,18.402468,-18.90308,11.213676,-11.905747,6.9541726,-11.655336,7.077494,-9.114692,9.886352,-5.6547847,-3.3263865,-5.450314,-0.31194088,0.82021004,6.1870728,-6.150118,-2.7619734,3.0417325,-2.5281723,-0.3314307,-4.3507195,-0.36836416,0.37498608,-4.4135823,0.587196,-2.8576827,-3.958698,-1.8630918,0.571265,-0.055075932,-4.223797,1.2620637,-2.565389,jazz
-204.78166,117.437454,-20.935831,42.01605,-10.355554,19.221495,-11.642018,7.983561,-20.268,8.788082,-11.700527,5.1742783,-11.235281,6.0680923,-5.1426425,7.816154,-1.2077183,-1.0720739,-3.160539,-1.5368346,1.6549844,2.1714585,-5.3445735,-5.557729,2.056499,-1.6442043,-0.7099617,-2.1797404,2.0249817,-0.67555887,-6.1164527,-3.19652,0.6669946,-1.7168424,-1.9323695,0.9974514,-0.34685162,-5.3609476,-1.662629,-3.6844552,jazz
-165.51665,87.27495,24.825937,28.404272,-2.765304,-1.3249931,-14.071616,-4.758404,-19.202238,-0.60245836,-11.94831,-8.32714,-8.228104,-0.42032897,-6.421835,-1.5319241,2.0175717,-0.4492904,-0.9089472,1.5428524,-2.2388194,1.9398531,1.7406301,-0.08504817,-9.29188,-3.931093,-5.607712,-7.2760196,-5.415329,-3.5703094,1.0418023,3.4894912,-4.0092406,-3.6020172,-1.2611675,1.9909519,-1.8050394,-2.5121675,-0.11472509,-0.61326253,jazz
-54.897827,77.32104,8.338181,31.679049,11.310491,11.7354355,7.8756256,13.472068,-2.214122,5.59056,1.5235485,7.4191575,-0.9225682,1.6063807,-6.0470095,1.2126086,3.2296352,2.954987,2.437867,1.9185342,-7.589296,-4.0212274,-2.012509,2.759154,1.3724157,-4.1331244,-7.830002,0.962642,-3.8794699,-3.3620505,-1.2451724,-1.7486292,-8.158878,-1.2507601,1.2766057,1.8399593,-1.1972542,-1.2527257,-5.557418,-4.31366,jazz
-260.92548,138.5347,-16.334736,49.145832,-5.2526445,19.349972,2.2014174,5.547832,-7.8814015,-0.20591289,-1.6223301,-1.726785,3.9365222,0.22941417,-0.43434495,0.23078573,1.5157398,-2.2397757,-1.4580462,-5.1618705,0.31022626,2.9777627,3.0507836,-0.39808998,2.4868531,1.1229663,-1.6757134,0.2106343,-0.86478066,-0.9195148,-1.4383885,0.9826734,0.9830735,-1.444617,-3.0556924,-3.0880327,-1.0314882,0.40702513,-0.24131994,-2.609555,jazz
-91.53226,82.66672,12.093825,36.692665,-0.77322346,13.448074,5.6481614,9.667838,-3.7435045,1.8151721,1.5047323,1.2590992,0.8051054,4.3877897,0.55621976,3.8528633,-0.3032065,0.23201072,1.7619368,1.6642213,-6.6543674,0.66970354,-2.9440808,-0.9818002,-0.28603956,-4.588915,-1.4440625,0.53614765,-5.710311,-2.1173596,-5.1551476,-2.9203057,-1.1160083,-1.8891608,-0.2974593,-2.6039245,-2.8385158,-3.3226368,-2.594391,-1.5549428,jazz
-141.05447,110.755295,-27.479687,51.97261,-8.659801,28.61282,-1.6032472,9.656118,-11.177464,6.511756,-9.40914,-0.12349938,-4.9262433,-0.16181067,-2.6677046,-1.8637869,-0.020290768,-4.244677,-4.2264557,-5.646439,-2.2106793,-3.6442454,-0.962085,-6.3313637,-5.474343,-8.430541,-3.452285,-3.8208797,-4.908947,-4.100529,-2.486281,0.3485979,3.1861243,2.0470138,-1.4865448,-1.1488745,-3.064205,-3.3227744,-0.8300928,4.404817,jazz
-111.659386,121.75302,-3.1065457,20.937916,2.5456412,5.563935,-3.2410667,2.602492,-2.2987463,3.9279993,-3.6395097,-0.16559108,-3.886059,0.44211206,0.26331803,-0.88015705,-5.277622,-1.6157247,-2.9339802,-1.4177357,-3.1403594,2.0514743,-4.9121995,1.1567353,1.1837964,-0.2010232,-1.7861823,0.24582659,-3.764429,-4.9440274,-2.5399544,1.082008,-4.496731,-10.024873,-9.064334,-3.1197913,-0.045417115,0.5936065,1.1167623,-0.7474168,jazz
-260.38052,180.59885,-15.3519535,48.54308,-0.07772116,5.433353,6.595534,-9.157927,-10.286931,-2.9881866,-5.8197927,-2.928516,-3.6202674,-6.6759596,-1.3550661,1.8960899,-2.6753023,-4.598643,-2.3765159,-3.1127248,-2.2006147,-0.074240394,0.22719339,3.0177622,5.248397,1.2763761,2.6776044,6.6348534,3.9497814,0.20978062,-0.46283573,-1.7281635,-0.82683074,1.1634732,0.65151155,-1.2153318,-2.9033303,-1.8863695,0.90674925,0.8311727,jazz
