,X,Y
967,"[-1.3590347e+02  7.5680313e+01  1.6454065e+01  1.0750058e+00
  4.1797767e+00  8.5944757e+00  1.0241044e+00  5.8124080e+00
 -1.2047460e+00 -2.1332276e+00  2.4079955e+00 -4.3032694e-01
 -8.3369784e-02 -7.4098909e-01  4.1543951e+00  4.3947949e+00
 -2.0015476e+00 -1.2458824e+00 -2.3182578e+00 -1.9925051e+00
  1.9078317e+00 -2.5462821e+00 -1.8364275e+00 -1.9171474e+00
 -1.2387180e+00  2.0019269e+00 -3.7550528e+00  3.0761826e+00
 -1.6371986e+00  1.5722103e+00 -4.6381221e+00  3.1698728e+00
 -4.4446802e-01 -2.3428065e-01 -1.2005714e+00 -6.7274004e-01
 -1.1080352e+00 -2.7433906e+00  1.6307970e+00  1.2771008e+00
  4.3251073e-01 -2.7713637e+00  1.8822719e+00 -1.0714840e+00
  3.3616999e-01 -2.1484561e+00  4.6178615e-01  1.4666935e+00
  1.8268875e+00 -2.3347616e+00 -4.0498304e+00  9.2518336e-01
  2.1624353e+00 -1.7845147e+00  3.6946616e-01 -2.2776270e+00
 -2.9462084e-01  1.1753393e-01 -2.0649205e-01 -2.6142190e+00
  2.6317267e+00 -1.5760399e+00  2.4996407e-01 -9.4695240e-01
  4.0459621e-01  1.3997386e+00 -2.1643379e+00 -5.9527624e-01
  4.3192875e-01  1.3906797e+00 -1.5947104e+00  4.8730886e-03
  1.3064191e-01 -7.8640300e-01  3.0921051e-01 -4.4613546e-01
 -2.2087929e-01 -2.0258904e-01 -6.4720728e-02  3.4176847e-01
 -1.0208637e+00  1.9944337e-01  2.8511065e-01 -4.8143587e-01
 -4.1727301e-01  5.2247316e-01 -4.7248027e-01  1.6069372e-01
 -4.6100330e-01  5.5538112e-01 -7.0019722e-01 -1.0413297e-01
  1.4245219e-02 -3.6331967e-01  1.2379361e-01 -2.0784836e-01
 -1.9458129e-01 -1.1828813e-01  1.7706490e-01 -7.7826750e-01
  1.5880443e-01 -3.1744072e-01  3.6277968e-01  2.2879970e-01
  6.9289925e-03  3.5680541e-01  3.2386382e-03 -2.8561622e-01
 -3.3898715e-02  1.3925660e-01  1.9844654e-01 -1.2210896e-01
 -1.6383603e-01  2.3745038e-01 -7.0490122e-02 -8.3257630e-02
 -2.2158995e-02  1.0276887e-01  1.4198965e-01 -1.4462943e-01
  8.8468604e-02 -1.2854072e-01 -1.9674355e-01  4.4886863e-01
  3.5930671e-02 -3.3542627e-01  2.5380811e-01 -1.5083016e-01]",rock
968,"[-2.1082396e+02  1.1249409e+02  2.3907770e+01  6.3313375e+00
  3.1698370e+00  4.2930751e+00  2.0317111e+00  2.7399690e+00
 -3.3277519e+00  2.1306422e+00 -2.5101175e+00 -1.4325360e+00
 -5.2871132e+00 -5.2086439e+00 -8.8768286e-01 -4.8873978e+00
  9.5078290e-01  6.5024567e+00  1.2532476e+00  1.9323316e+00
 -1.1261019e-01 -3.6394584e+00 -1.1802753e+00  3.9184422e+00
  3.5659456e+00 -8.9513224e-01 -2.6965091e+00  1.2011049e+00
  1.3182268e+00  4.9575472e-01 -3.1893787e+00 -3.0427260e+00
  9.3033230e-01  2.6232016e+00  1.4806941e+00 -2.0480162e-01
  5.7687724e-01 -7.2856814e-01 -8.1071633e-01 -1.6117626e+00
 -6.2140292e-01 -1.3818840e+00 -1.6888003e+00 -2.8198376e-01
 -4.1263551e-01 -2.5833728e+00  1.7623138e+00  7.6702958e-01
 -4.1274991e+00 -2.6434364e+00  2.2559938e+00  2.2885890e+00
 -2.2320111e+00 -5.1404870e-01  9.8007810e-01 -1.3963577e+00
 -4.9867865e-01  6.9557333e-01 -1.3412224e+00 -9.0913588e-01
 -3.3084136e-01 -1.0651360e+00 -2.5402370e-01 -7.6622210e-02
 -5.6064713e-01  9.7601908e-01  3.8269195e-01 -1.6630707e+00
 -3.6462918e-01  1.7098165e+00 -1.4469399e+00 -1.0146405e+00
  8.6576951e-01 -5.0638950e-01 -1.5168676e-01  1.8096580e-01
 -7.4904960e-01  1.0642539e-02  1.9007553e-01 -8.3812082e-01
  1.2824202e-01  5.0186419e-01 -5.7935238e-01 -5.4601353e-01
  5.5538595e-01 -5.3255111e-01 -4.2109019e-01  2.5476211e-01
  2.1368394e-02 -7.1846211e-01  2.3851039e-01  1.7547224e-01
 -4.4655275e-01 -1.5551539e-01  2.2241929e-01  2.2844359e-01
 -5.4265636e-01  1.7217626e-01 -5.0913274e-01 -3.6533403e-01
  1.7472869e-01 -4.3216205e-01  1.6272853e-01  4.9820986e-01
 -4.8424009e-02  4.3882200e-01 -2.0819980e-01 -2.3375426e-01
  1.6447411e-01 -3.4252118e-02  1.4292042e-01  7.5549483e-02
  4.8890442e-02 -1.6074660e-01 -1.7754579e-01 -5.9386753e-03
  8.5271150e-02  8.8798925e-03 -2.7036849e-01  5.4552054e-01
 -4.3412617e-01 -6.0833581e-02  3.0846402e-01 -2.0115687e-01
  1.0524720e-01 -1.6108973e-01  1.1657880e-01 -7.7558689e-02]",rock
969,"[-2.89681793e+02  1.13278061e+02  4.34691734e+01  8.91977787e+00
  2.46676850e+00  9.68529892e+00  6.93557882e+00  2.38864136e+00
 -1.21545172e+00 -1.53187406e+00 -1.40268493e+00  4.35450888e+00
  4.78178591e-01 -5.12716436e+00 -3.83560300e+00 -3.23357248e+00
 -5.09068727e+00 -3.96313643e+00 -7.70028472e-01 -2.70753527e+00
 -1.08616993e-01  3.64237118e+00  1.07834864e+00  1.49263251e+00
  1.08537579e+00 -3.03447247e+00 -3.52451491e+00 -1.91848552e+00
  4.35159624e-01  3.25543332e+00 -9.87288475e-01 -2.68733454e+00
 -2.12812376e+00 -1.66238964e+00  1.67089188e+00 -9.86145556e-01
 -1.40759706e+00 -9.41073954e-01 -5.29435098e-01  1.20390165e+00
  2.44524866e-01 -2.40964389e+00 -2.57830477e+00  1.33432016e-01
  5.12355864e-01 -1.33495760e+00 -1.10013932e-01  1.95483685e+00
  2.45310283e+00 -1.43302035e+00 -4.03816748e+00  3.96341830e-01
  1.01619804e+00 -6.63085341e-01 -1.16514611e+00 -3.09468955e-01
 -1.46186888e+00  2.05259010e-01  9.36461329e-01 -7.84520626e-01
  1.35194406e-01 -5.63303709e-01 -3.04687202e-01  2.19868556e-01
  4.04219091e-01  5.70512056e-01 -1.17712617e+00 -8.34450483e-01
  1.66759109e+00 -1.19284952e+00 -1.08250952e+00  7.17531919e-01
 -1.64037064e-01 -4.89203960e-01 -6.06012680e-02 -5.50752357e-02
 -1.12723862e-03  4.36249077e-01  2.62990057e-01 -1.83038369e-01
 -3.93158168e-01 -1.96535215e-01 -2.49454841e-01  1.61368512e-02
 -1.71903089e-01  3.41162533e-01 -1.64525524e-01 -6.14089131e-01
  2.04715833e-01 -3.79088491e-01  5.34743965e-01 -5.93681157e-01
 -9.85845551e-02 -4.29204702e-01  3.87041450e-01 -2.45749488e-01
 -3.14960420e-01  2.51517326e-01 -4.31170851e-01 -5.68086743e-01
 -7.83705711e-02 -1.91341843e-02  4.23357397e-01  3.49263221e-01
  1.86168939e-01  1.32553250e-01 -8.42058584e-02 -2.73220539e-01
  2.76026368e-01  9.02718492e-03  1.34903789e-01 -4.10823494e-01
  1.33647740e-01  2.61766911e-02 -1.21299736e-01  3.14849824e-01
 -3.26840132e-01  3.06922376e-01 -2.66912729e-01  2.74360001e-01
 -1.06415644e-01 -1.06721513e-01  4.77526337e-03  2.70496517e-01
 -1.78233549e-01 -1.57174870e-01  2.35027865e-01 -1.45558998e-01]",rock
970,"[-1.59665955e+02  9.38849335e+01 -1.93915105e+00  6.18665886e+00
  7.28263807e+00  5.61880112e+00  4.24209404e+00  9.55294788e-01
  1.69168636e-01  6.87081665e-02  7.69612372e-01 -1.07956719e+00
 -6.90389097e-01 -2.00684350e-02  2.25934267e+00 -2.05874324e-01
  1.61464131e+00 -1.41542518e+00 -4.11836863e+00 -2.94753909e+00
 -1.66555095e+00 -4.31401759e-01 -7.90641382e-02 -8.39689136e-01
 -1.93256021e+00 -4.97705793e+00 -3.39638352e+00  4.31985736e-01
  2.91193128e-01 -3.20483613e+00 -2.53381419e+00  3.00264668e+00
  2.95389056e+00 -1.68328714e+00 -2.39668632e+00 -1.45780063e+00
 -3.13122344e+00 -1.24484420e+00  1.46099949e+00 -1.42820254e-01
 -1.41773772e+00  7.57781088e-01  1.21406031e+00 -1.97953904e+00
 -1.11916482e-01 -2.88452178e-01 -2.13158369e+00  2.71934366e+00
  3.01677442e+00 -3.57203817e+00 -4.31377125e+00  2.51967883e+00
  2.30688834e+00 -1.16675353e+00 -9.29082334e-01 -1.17591155e+00
 -7.04244673e-01 -3.76078337e-01 -6.17921531e-01 -3.17744046e-01
  5.00745714e-01  3.72193843e-01 -5.50562382e-01 -6.73749685e-01
  2.47131422e-01  8.05762827e-01  1.79326385e-01 -3.05290842e+00
  1.19792354e+00  2.10218477e+00 -2.18653107e+00 -2.81223118e-01
  3.97904605e-01  1.08697332e-01 -2.69997299e-01 -6.07734561e-01
  2.94359118e-01 -8.12850595e-02 -6.10931337e-01  3.03465992e-01
 -4.82635885e-01  1.58104286e-01  1.56155780e-01 -4.59643543e-01
 -3.58749442e-02  1.81481645e-01 -3.60926270e-01  2.55642593e-01
 -4.64175701e-01  3.78570050e-01 -4.75297749e-01 -7.07639614e-04
 -2.73455381e-01 -1.30172893e-01 -1.69775739e-01 -9.87202004e-02
 -2.40066618e-01 -7.86510017e-03  2.17197556e-02 -6.47365212e-01
 -1.83560893e-01  1.54831588e-01  1.34907126e-01  1.81196064e-01
  2.97891408e-01 -6.20229542e-02  2.89985180e-01 -2.90663809e-01
  7.05097690e-02  2.42683310e-02  3.31860572e-01 -2.07305644e-02
 -3.06507349e-01  1.68538898e-01 -4.59297858e-02  2.38426998e-01
 -4.24625695e-01  2.92869538e-01  1.07268095e-01 -1.85851604e-01
  2.92696059e-01 -4.72289741e-01  1.19231470e-01  3.08498561e-01
  6.87659206e-03 -3.65544945e-01  1.83980629e-01 -2.77703591e-02]",rock
971,"[-2.70211761e+02  1.14352623e+02  5.30882034e+01  2.12706585e+01
  1.10639458e+01  7.46515322e+00  1.25023746e+00 -1.27984178e+00
 -1.05307741e+01 -1.14628468e+01 -6.72859478e+00 -4.88800097e+00
 -4.34061438e-01  8.25966597e-02  4.46192217e+00  4.57069016e+00
  1.58209503e+00  2.74324536e+00  1.41785967e+00 -2.28898501e+00
 -5.28119504e-01 -3.17081660e-02 -2.44913983e+00 -1.95119846e+00
 -8.92519474e-01 -1.78281534e+00 -1.43296921e+00 -2.36230969e+00
 -1.10400915e+00 -9.46084857e-01 -1.68763411e+00  1.76303422e+00
 -9.27653730e-01 -1.87498605e+00 -2.61333895e+00 -4.42351627e+00
 -2.24455953e+00 -1.07867301e+00  3.96448582e-01 -6.70434535e-01
 -7.42746890e-01  2.16870636e-01  7.73733497e-01  2.28532851e-01
  7.40497351e-01 -2.22976252e-01 -5.90755403e-01  1.20987737e+00
  1.09419358e+00 -1.53751802e+00 -3.44096637e+00 -6.13413811e-01
  2.96314806e-01 -1.70150948e+00 -6.92782938e-01 -9.87080932e-01
 -8.27796817e-01 -7.44698226e-01 -6.07062042e-01  1.68737933e-01
 -8.83449852e-01  1.01883702e-01 -4.86366272e-01 -6.09806538e-01
 -6.03210509e-01  5.34003735e-01  5.40587902e-02 -1.20298398e+00
  3.45773160e-01  7.76970863e-01 -1.63394916e+00 -4.45274174e-01
  1.11377537e+00 -4.23397899e-01  5.83536327e-01 -1.16721749e+00
  3.74961078e-01 -7.20169127e-01  8.10584519e-03  9.26357582e-02
 -3.32071126e-01  1.16687097e-01  1.44423157e-01 -4.23371106e-01
 -9.73422676e-02 -1.37393564e-01 -2.27686763e-01 -3.41515422e-01
 -2.09299535e-01 -1.53111428e-01 -6.37006283e-01  1.99670002e-01
 -1.74868837e-01 -4.91536707e-01  4.04251695e-01 -4.42051828e-01
  3.34942043e-01 -2.05434635e-01 -3.16895336e-01 -1.90119877e-01
 -7.18036592e-02 -1.94167793e-01  3.08230460e-01  4.51677799e-01
  3.75065878e-02  3.53213459e-01 -1.60153452e-02 -3.86322826e-01
  2.69028991e-01 -7.79197067e-02  2.23763242e-01 -2.00065654e-02
 -1.38125330e-01 -1.25414342e-01 -4.07606214e-02 -4.97942157e-02
  3.16959351e-01 -3.51534843e-01  4.44092840e-01 -4.42336589e-01
  2.08167315e-01 -4.30199727e-02 -3.65278214e-01  6.05663955e-01
 -3.91013056e-01 -1.21465035e-01  6.29623085e-02 -1.60724670e-01]",rock
972,"[-2.84804138e+02  7.96446762e+01  4.85344582e+01  1.72501125e+01
  1.04342365e+01  7.17938995e+00  3.99763155e+00  5.05705976e+00
 -2.06165886e+00 -9.92642522e-01 -2.20443994e-01 -4.01694727e+00
 -3.21268868e+00 -6.15912676e+00 -2.30299258e+00 -5.16678524e+00
 -9.42339420e+00 -2.45454144e+00  1.67877287e-01 -1.72401726e+00
  3.99418378e+00  5.39720392e+00  1.47445691e+00  3.89879251e+00
 -5.97249842e+00 -8.92110348e+00 -3.01678777e+00 -2.15130234e+00
 -1.47751296e+00 -1.68215454e+00 -7.58827877e+00 -1.47572041e+00
  5.01229381e-03  2.27351189e+00 -3.77448738e-01 -3.00037456e+00
  1.18217778e+00 -5.19400001e-01 -5.41227758e-01 -2.61683226e+00
  1.49363744e+00  1.07899153e+00 -1.33341527e+00 -2.98935819e+00
  1.83266550e-01 -8.90173987e-02 -2.32439542e+00 -1.99526918e+00
  7.40253747e-01  1.71220899e+00 -1.80150010e-02 -1.16680658e+00
 -6.87275469e-01  1.61073184e+00 -3.73885214e-01 -3.21235731e-02
  3.10727470e-02 -4.70183715e-02  8.35225955e-02  2.74277747e-01
 -4.15391862e-01  6.70832753e-01 -9.96655405e-01  5.79125643e-01
  5.51291168e-01 -7.03779936e-01 -4.32383388e-01  6.54889345e-01
  4.42651391e-01 -1.54726946e+00  3.99735093e-01  4.90854442e-01
 -5.05671501e-01 -1.36838496e+00  1.11744773e+00 -1.41275311e+00
  5.22879362e-01  1.39592048e-02 -2.60438651e-01  3.09233367e-02
  5.43964624e-01 -1.20844793e+00  7.71630943e-01 -7.63585508e-01
  4.05085325e-01  2.62434542e-01 -3.16932708e-01  8.85319039e-02
  2.26350814e-01  2.05678806e-01 -6.37098551e-01  3.34506124e-01
  3.05470347e-01 -1.93347380e-01 -3.07045966e-01  8.08776915e-01
 -1.01678455e+00  5.99525630e-01 -3.76732677e-01 -2.49212816e-01
 -4.01997268e-01  8.29175115e-01 -5.43939829e-01  7.50009835e-01
 -1.23181097e-01  3.71148318e-01  2.63969868e-01 -7.58209109e-01
  7.67054319e-01 -1.15632452e-01 -3.99666354e-02  4.84973848e-01
 -3.00445855e-01 -7.70131871e-02 -4.60687727e-02  1.03447229e-01
  1.07513189e-01 -2.14774549e-01  2.76540935e-01  2.72208333e-01
 -7.66127348e-01  6.60842478e-01 -4.51216161e-01  1.58402339e-01
  3.40525955e-01 -3.06535035e-01  1.09664433e-01  1.05051085e-01]",rock
973,"[-3.68562561e+02  1.40785751e+02  5.07957764e+01  2.53720207e+01
  1.72920685e+01  6.61588717e+00  6.33486080e+00  3.75125289e+00
 -4.18097544e+00  1.39484990e+00  1.42130589e+00  2.99221444e+00
  1.50377345e+00 -3.13441515e+00 -1.00456029e-01  1.74730563e+00
 -1.24996983e-01 -2.35182381e+00  6.50641203e-01 -1.11347759e+00
  7.98559368e-01  7.17238069e-01 -7.31022644e+00 -1.13610578e+00
  7.10160375e-01  6.61065578e-01 -6.37791514e-01  3.65023851e-01
 -1.41442621e+00 -4.26537704e+00 -1.37321556e+00  5.96988983e-02
  2.20623517e+00 -5.39384723e-01 -7.32075632e-01 -7.83675313e-01
 -1.47757411e-01 -1.67239118e+00 -2.33128667e+00  8.58489797e-02
 -3.34931880e-01  2.49628782e-01 -8.93704772e-01 -2.40779114e+00
 -1.28574967e+00 -1.43096566e+00  6.98053300e-01 -6.53695226e-01
 -2.80993271e+00 -4.76737201e-01  1.48708725e+00 -7.25481033e-01
 -1.88493741e+00 -1.30839396e+00  2.20568150e-01  4.32678722e-02
 -1.52765727e+00 -9.45552945e-01 -1.33527935e-01  4.21768457e-01
 -8.20273340e-01 -8.16814125e-01  6.88891947e-01 -3.59961927e-01
 -6.81787670e-01 -3.63172442e-02  6.31043255e-01  6.46281103e-03
 -1.05020833e+00  8.41903389e-01 -1.30757868e-01 -9.15988803e-01
  2.68780857e-01  5.63552439e-01 -3.13959032e-01 -3.07144254e-01
  3.84763241e-01 -5.63879013e-01  4.13740426e-02 -3.25487465e-01
  9.05717537e-02 -2.39842489e-01 -1.15631871e-01 -4.50698614e-01
  1.58134893e-01  1.68937296e-01 -6.45653009e-01 -1.48347557e-01
  3.66957605e-01 -3.03658694e-01 -2.01017618e-01  2.10830197e-02
 -1.06147185e-01 -4.68388706e-01  2.78833061e-01 -9.47510451e-02
 -2.89117128e-01 -9.53226909e-02 -2.62969702e-01 -5.81704140e-01
 -1.09832518e-01 -2.33781189e-01  2.35854104e-01  4.16003644e-01
  2.72730052e-01  1.16957642e-01 -3.39071080e-02 -2.61775106e-01
 -2.78125368e-02  1.73482418e-01  7.32237697e-02  1.37484267e-01
 -1.99517787e-01  3.08405142e-03  1.53967053e-01 -6.51752800e-02
  1.17916306e-02  9.15060118e-02  1.10566020e-01 -7.69644603e-02
 -4.87953685e-02 -3.52189876e-02  1.26384884e-01  1.41605884e-01
 -1.75814435e-01 -3.26414630e-02  6.76412433e-02  7.00934418e-03]",rock
974,"[-1.95940018e+02  1.15783112e+02 -2.56587486e+01  4.17003937e+01
 -1.34362793e+01  3.02378006e+01 -2.00913334e+01  2.29256115e+01
 -2.36157703e+01  1.21037064e+01 -1.43551245e+01  7.73709154e+00
 -1.11935720e+01  1.12418139e+00 -9.97788715e+00  1.78031218e+00
 -5.42371416e+00  7.71187663e-01 -5.61184263e+00 -1.95075309e+00
 -2.28288054e+00 -5.18248606e+00 -5.20047188e+00 -3.09822798e+00
  1.46207765e-01 -4.14880228e+00 -6.35296965e+00 -3.61148381e+00
 -1.37071097e+00 -4.35014391e+00  6.53845251e-01 -2.21754980e+00
 -2.04551721e+00 -2.19464111e+00  8.54233980e-01 -2.27084494e+00
  2.63788986e+00 -3.02880931e+00 -6.71127796e-01 -6.59592509e-01
 -1.08897495e+00 -2.30151057e+00  6.77044153e-01 -1.89953601e+00
  7.68383682e-01 -1.58318174e+00 -1.45684332e-01  1.49386680e+00
 -7.86512434e-01 -3.17343020e+00 -3.23005855e-01  1.59820044e+00
  1.36894826e-02 -1.02246392e+00 -6.80306137e-01  6.90726817e-01
 -8.78820896e-01  2.54963517e-01 -4.95275229e-01 -6.68526232e-01
  5.20500362e-01 -3.49110454e-01  6.62215129e-02 -1.06599665e+00
  4.36465666e-02  7.95747578e-01 -9.63356435e-01 -8.82123768e-01
  1.14608318e-01  1.02366376e+00 -1.09177518e+00 -9.18691009e-02
 -1.66402623e-01  9.25293088e-01 -9.81930971e-01  3.98382545e-01
 -8.61360252e-01 -6.81402860e-03  4.82435882e-01 -6.49658740e-01
  2.22885385e-01 -1.68436334e-01 -1.78432956e-01 -1.08656295e-01
  8.33913088e-02 -2.08432078e-01 -6.92196786e-02 -2.23559560e-03
 -2.16982618e-01  5.38518652e-02 -1.00168698e-01  8.42453763e-02
 -4.28779662e-01 -9.37041640e-02  2.78507262e-01 -3.41573089e-01
  2.20188409e-01 -2.28543147e-01 -4.70947266e-01 -1.27828643e-02
 -3.29400718e-01  1.43591583e-01  1.58207864e-01  1.95544764e-01
  3.61229032e-01  1.01130240e-01  1.51707426e-01 -1.38821989e-01
 -7.50927404e-02  1.85774148e-01  2.50213504e-01 -1.75038844e-01
  1.51839554e-01 -1.67263776e-01  1.58535272e-01 -1.07058026e-01
  1.25313610e-01  6.86102659e-02 -1.15858652e-01  7.69072026e-02
  1.72617808e-01 -6.10465586e-01  6.43981874e-01 -5.67660704e-02
 -1.12525702e-01  9.60266218e-02 -2.24798292e-01  2.56233901e-01]",rock
975,"[-1.68724854e+02  1.14891762e+02 -3.66212158e+01  4.94685631e+01
 -2.31402073e+01  2.63922977e+01 -1.82929497e+01  2.44798698e+01
 -1.22504616e+01  1.58562107e+01 -9.67875862e+00  1.01683512e+01
 -8.71684361e+00  2.17078328e+00 -3.56452250e+00  3.19978642e+00
 -6.47426558e+00  5.42370224e+00 -9.21121025e+00 -3.55945134e+00
 -1.84529692e-01  3.86703499e-02 -1.35186934e+00 -3.90489268e+00
 -1.90902859e-01 -4.69400406e+00 -2.59432817e+00  1.76319528e+00
 -8.13345551e-01 -1.38414538e+00  3.68169737e+00 -3.94389153e+00
  4.75169033e-01  2.63187647e-01 -6.39996529e-01 -1.84258783e+00
  1.79640198e+00 -2.92812228e+00  2.36100411e+00 -6.83782399e-01
 -2.29649329e+00 -2.72799063e+00 -6.77438313e-03 -9.62712765e-01
 -6.34050369e-01 -3.44441026e-01  9.73208368e-01 -2.60811538e-01
 -1.49190462e+00  5.46680927e-01  1.30591893e+00  1.70522884e-01
 -2.17053938e+00  6.25188723e-02  1.01585321e-01 -1.06869161e+00
  7.59879470e-01  5.73575199e-01 -1.48105073e+00 -9.31303024e-01
  1.44327867e+00  3.97452921e-01 -1.25839102e+00 -6.37562480e-03
 -6.65454149e-01  4.90374655e-01  4.81644601e-01 -8.16744328e-01
  2.00990096e-01 -1.95697069e-01  1.69882283e-01 -6.41215324e-01
 -5.66498220e-01  1.16070056e+00 -7.21285641e-01 -9.17142928e-02
  2.55901098e-01 -5.63138008e-01 -6.25650957e-02 -2.80510575e-01
  3.08136374e-01 -9.47942957e-02 -3.93763781e-02 -1.61365028e-02
 -3.55026245e-01  1.52004108e-01  8.70745108e-02 -2.54435539e-01
 -1.46756321e-01 -1.05579242e-01  9.26472172e-02 -1.45273134e-01
 -9.45309550e-02  1.34501398e-01 -5.15755713e-01 -3.36647071e-02
  2.67883968e-02  5.12905717e-02 -4.77146178e-01 -2.19289050e-01
 -1.22681774e-01 -1.66343689e-01  2.95317978e-01  2.69153386e-01
  1.80291474e-01  2.60395467e-01 -3.25919956e-01  3.34286243e-01
 -1.83111444e-01 -1.80884674e-02  4.81718451e-01 -2.58492470e-01
 -1.44543707e-01  2.31309712e-01 -1.62845612e-01  2.39580981e-02
 -1.26591206e-01  2.90116608e-01 -2.21433848e-01 -9.34475474e-03
  3.67940336e-01 -7.21411169e-01  4.94834810e-01  2.98813563e-02
 -1.38184816e-01 -1.21691171e-02 -7.14052767e-02  1.69472083e-01]",rock
976,"[-3.1644464e+02  1.1133058e+02 -1.5257838e+01  4.5893562e+01
 -3.4962757e+00  1.4181330e+01 -1.8799978e+01  2.1197186e+01
 -1.9742208e+01  8.1927443e+00 -7.6954370e+00  2.1609526e+00
 -1.1082411e+01  9.3134910e-01 -6.5705051e+00  2.2487633e+00
 -6.7678332e+00  4.4307426e-01 -3.3577712e+00 -3.4023521e+00
 -5.0225892e+00 -4.0023475e+00 -5.6114302e+00 -1.2416332e+00
  2.0304291e+00 -2.4159710e+00 -1.7219907e+00 -3.6620319e-01
  8.4312576e-01  2.0094343e-01  1.8025293e+00 -2.3711278e+00
  1.0443733e+00  7.2350353e-02  2.2682996e+00 -2.4126782e-01
  8.9623553e-01  2.5668553e-01  1.0642908e+00  1.4260262e-01
  2.6953787e-01 -7.8500980e-01 -2.1093235e+00  7.3945604e-02
  2.5368247e+00 -1.1813184e+00 -1.2489919e-01  1.5115445e+00
  8.8316029e-01 -1.6557893e+00 -1.6377761e+00  1.3608147e+00
  1.9131594e+00 -8.5102624e-01  6.6192436e-01 -4.0420720e-01
 -5.0175947e-01  1.4444097e+00  1.9955631e-01 -3.1496269e-01
  1.1915705e+00 -5.3514653e-01 -4.0243834e-01  9.0698940e-01
 -7.1161312e-01  9.9929607e-01 -1.8297425e-02 -8.8840157e-01
  1.1246148e+00  5.2733600e-01 -6.2144572e-01 -1.1867754e-01
  7.5028086e-01  2.6087976e-01 -2.8235391e-01  2.6388383e-01
  8.4795438e-02 -2.0322271e-01  3.9306074e-01 -2.3582190e-01
  1.4968756e-01  4.1982964e-01 -1.0398120e+00  1.2157698e+00
  5.9131950e-02 -5.6796890e-01  8.2343024e-01 -4.4479307e-02
 -2.3126329e-01  3.8096979e-01 -2.3031007e-01  5.3704534e-02
 -1.0730156e-01 -1.5421474e-01  3.0939367e-01 -1.8495978e-01
 -2.6419718e-02  3.3175409e-01 -5.7197946e-01 -1.5474246e-01
  1.1526390e-01 -1.8204570e-01  5.0807893e-01  2.1444464e-01
  3.5291025e-01  4.3312651e-01 -2.7604237e-01  2.6288435e-01
 -3.1016091e-02 -2.9295358e-01  6.8395770e-01 -4.7465262e-01
  2.3665625e-01 -2.3938909e-02 -8.6913675e-02  1.2488107e-01
 -1.8696699e-01  3.1381571e-01 -2.1174625e-01  2.2563942e-01
 -1.3017829e-01 -1.5596777e-01  1.4212492e-01  1.2712191e-01
 -1.2715286e-02 -9.4198361e-02  2.3112267e-01 -1.7863882e-01]",rock
977,"[-2.00405167e+02  1.03287605e+02 -7.80977106e+00  5.07783623e+01
 -1.51125059e+01  1.61344242e+01 -1.89270916e+01  2.52657032e+01
 -1.77065411e+01  1.53470898e+01 -1.11670771e+01  1.01951904e+01
 -1.01114368e+01  1.08364165e+00 -6.40301609e+00  3.74113083e+00
 -6.35492325e+00  1.05181909e+00 -7.44671869e+00 -2.00424735e-02
 -4.53010416e+00 -2.26981616e+00 -2.32464337e+00 -1.86316192e+00
 -9.85953867e-01 -2.63137436e+00 -4.51048434e-01 -1.19431615e+00
 -2.16391250e-01  9.96693134e-01 -1.49337256e+00 -3.22498822e+00
 -1.48714051e-01 -2.44685173e+00  1.44619811e+00  4.58474815e-01
 -3.49052370e-01 -2.71907985e-01  1.05565280e-01 -3.44778806e-01
 -1.06170869e+00 -3.32235408e+00 -1.03504074e+00 -1.36754990e+00
  1.41575134e+00 -1.23486078e+00 -2.03503108e+00 -4.63189632e-01
  2.61987972e+00 -7.15101063e-01 -2.98152757e+00 -1.77392244e-01
  1.49580407e+00 -1.11622286e+00 -1.52960464e-01  6.76117182e-01
 -5.56471050e-01 -6.07708097e-01  7.70449936e-01 -4.16432858e-01
 -8.08804929e-01  1.32778496e-01  7.46612787e-01 -1.25090671e+00
 -5.17273068e-01  4.66589898e-01 -3.87353390e-01 -6.94990873e-01
  8.07978094e-01 -4.03967351e-02 -7.99132288e-01 -1.22577354e-01
  2.06168398e-01  5.65217063e-02 -8.85942698e-01  1.09407715e-01
  2.50563234e-01 -6.22746050e-01  5.06255366e-02  2.68712997e-01
 -1.87721789e-01 -6.76902413e-01  4.97674919e-04 -1.26641162e-03
 -2.32203975e-01 -1.97146773e-01  1.66241333e-01 -7.65316188e-03
 -1.14062838e-01 -5.17749071e-01  3.33419383e-01  7.77423754e-02
 -5.49234390e-01 -3.39971781e-02  1.59273252e-01  1.29030228e-01
 -8.20941925e-01  2.23357216e-01 -6.08758554e-02 -4.45442677e-01
 -3.69677722e-01  1.52441368e-01  1.21084005e-01  4.17133361e-01
  1.04670741e-01  2.35167116e-01 -2.22412705e-01  4.86110523e-02
 -1.55688405e-01  2.16654837e-01  1.22868724e-01  7.18172118e-02
  3.69085534e-03 -2.16352075e-01  1.35310203e-01 -2.81449966e-02
 -1.57007277e-01  1.97349280e-01  6.84380382e-02 -1.30352348e-01
  5.03903627e-02 -1.04361221e-01 -1.13679618e-01  3.76976728e-01
 -2.16842026e-01 -9.60069448e-02  1.74313232e-01 -3.00919026e-01]",rock
